,주택관리번호,공고번호,모델번호,주택형,공급세대수,순위,거주코드,거주지역,접수건수,경쟁률,최저당첨가점,최고당첨가점,평균당첨가점
9603,2020001415,2020001415,1,074.9843 ,123,2,2,기타지역,0,,,,
9604,2020001415,2020001415,2,076.9454 ,78,1,1,해당지역,784,10.05,53.0,70.0,58.0
9605,2020001415,2020001415,2,076.9454 ,78,1,2,기타지역,114,,,,
9606,2020001415,2020001415,2,076.9454 ,78,2,1,해당지역,0,,0.0,0.0,0.0
9607,2020001415,2020001415,2,076.9454 ,78,2,2,기타지역,0,,,,
9608,2020001415,2020001415,3,084.9494A,227,1,1,해당지역,3972,17.5,56.0,74.0,61.0
9609,2020001415,2020001415,3,084.9494A,227,1,2,기타지역,795,,,,
9610,2020001415,2020001415,3,084.9494A,227,2,1,해당지역,0,,0.0,0.0,0.0
9611,2020001415,2020001415,3,084.9494A,227,2,2,기타지역,0,,,,
9612,2020001415,2020001415,4,084.9677B,78,1,1,해당지역,577,7.4,42.0,61.0,50.0
9613,2020001415,2020001415,4,084.9677B,78,1,2,기타지역,158,,,,
9614,2020001415,2020001415,4,084.9677B,78,2,1,해당지역,0,,0.0,0.0,0.0
9615,2020001415,2020001415,4,084.9677B,78,2,2,기타지역,0,,,,
9616,2020001415,2020001415,5,094.3894A,39,1,1,해당지역,309,7.92,-1.0,-1.0,-1.0
9617,2020001415,2020001415,5,094.3894A,39,1,2,기타지역,99,,,,
9618,2020001415,2020001415,5,094.3894A,39,2,1,해당지역,0,,-1.0,-1.0,-1.0
9619,2020001415,2020001415,5,094.3894A,39,2,2,기타지역,0,,,,
9620,2020001415,2020001415,6,094.4077B,4,1,1,해당지역,41,10.25,-1.0,-1.0,-1.0
9621,2020001415,2020001415,6,094.4077B,4,1,2,기타지역,12,,,,
9622,2020001415,2020001415,6,094.4077B,4,2,1,해당지역,0,,-1.0,-1.0,-1.0
9623,2020001415,2020001415,6,094.4077B,4,2,2,기타지역,0,,,,
9624,2020001415,2020001415,7,135.8899 ,3,1,1,해당지역,53,17.67,-1.0,-1.0,-1.0
9625,2020001415,2020001415,7,135.8899 ,3,1,2,기타지역,21,,,,
9626,2020001415,2020001415,7,135.8899 ,3,2,1,해당지역,0,,-1.0,-1.0,-1.0
9627,2020001415,2020001415,7,135.8899 ,3,2,2,기타지역,0,,,,
9628,2020001416,2020001416,1,059.9345A,227,1,1,해당지역,29,198.0,-1.0,-1.0,-1.0
9629,2020001416,2020001416,1,059.9345A,227,1,2,기타지역,62,136.0,,,
9630,2020001416,2020001416,1,059.9345A,227,2,1,해당지역,46,90.0,-1.0,-1.0,-1.0
9631,2020001416,2020001416,1,059.9345A,227,2,2,기타지역,43,47.0,,,
9632,2020001416,2020001416,2,059.9367B,35,1,1,해당지역,9,26.0,-1.0,-1.0,-1.0
9633,2020001416,2020001416,2,059.9367B,35,1,2,기타지역,7,19.0,,,
9634,2020001416,2020001416,2,059.9367B,35,2,1,해당지역,9,10.0,-1.0,-1.0,-1.0
9635,2020001416,2020001416,2,059.9367B,35,2,2,기타지역,5,5.0,,,
9636,2020001416,2020001416,3,059.9482C,124,1,1,해당지역,3,121.0,-1.0,-1.0,-1.0
9637,2020001416,2020001416,3,059.9482C,124,1,2,기타지역,10,111.0,,,
9638,2020001416,2020001416,3,059.9482C,124,2,1,해당지역,6,105.0,-1.0,-1.0,-1.0
9639,2020001416,2020001416,3,059.9482C,124,2,2,기타지역,7,98.0,,,
9640,2020001416,2020001416,4,074.9021A,51,1,1,해당지역,30,21.0,0.0,0.0,0.0
9641,2020001416,2020001416,4,074.9021A,51,1,2,기타지역,32,1.52,,,
9642,2020001416,2020001416,4,074.9021A,51,2,1,해당지역,14,,27.0,45.0,32.0
9643,2020001416,2020001416,4,074.9021A,51,2,2,기타지역,22,,,,
9644,2020001416,2020001416,5,074.8843B,92,1,1,해당지역,11,81.0,-1.0,-1.0,-1.0
9645,2020001416,2020001416,5,074.8843B,92,1,2,기타지역,27,54.0,,,
9646,2020001416,2020001416,5,074.8843B,92,2,1,해당지역,8,46.0,-1.0,-1.0,-1.0
9647,2020001416,2020001416,5,074.8843B,92,2,2,기타지역,18,28.0,,,
9648,2020001416,2020001416,6,074.9517C,65,1,1,해당지역,18,47.0,-1.0,-1.0,-1.0
9649,2020001416,2020001416,6,074.9517C,65,1,2,기타지역,30,17.0,,,
9650,2020001416,2020001416,6,074.9517C,65,2,1,해당지역,46,2.71,-1.0,-1.0,-1.0
9651,2020001416,2020001416,6,074.9517C,65,2,2,기타지역,33,,,,
9652,2020001416,2020001416,7,074.9274D,82,1,1,해당지역,9,73.0,-1.0,-1.0,-1.0
9653,2020001416,2020001416,7,074.9274D,82,1,2,기타지역,24,49.0,,,
9654,2020001416,2020001416,7,074.9274D,82,2,1,해당지역,20,29.0,-1.0,-1.0,-1.0
9655,2020001416,2020001416,7,074.9274D,82,2,2,기타지역,23,6.0,,,
9656,2020001416,2020001416,8,083.8805 ,115,1,1,해당지역,19,96.0,-1.0,-1.0,-1.0
9657,2020001416,2020001416,8,083.8805 ,115,1,2,기타지역,76,20.0,,,
9658,2020001416,2020001416,8,083.8805 ,115,2,1,해당지역,96,4.8,-1.0,-1.0,-1.0
9659,2020001416,2020001416,8,083.8805 ,115,2,2,기타지역,142,,,,
9660,2020001416,2020001416,9,084.9765 ,174,1,1,해당지역,253,1.45,26.0,64.0,38.0
9661,2020001416,2020001416,9,084.9765 ,174,1,2,기타지역,368,,,,
9662,2020001416,2020001416,9,084.9765 ,174,2,1,해당지역,0,,0.0,0.0,0.0
9663,2020001416,2020001416,9,084.9765 ,174,2,2,기타지역,0,,,,
9664,2020001419,2020001419,1,059.7020A,14,1,1,해당지역,0,14.0,-1.0,-1.0,-1.0
9665,2020001419,2020001419,1,059.7020A,14,1,2,기타지역,12,2.0,,,
9666,2020001419,2020001419,1,059.7020A,14,2,1,해당지역,3,1.5,-1.0,-1.0,-1.0
9667,2020001419,2020001419,1,059.7020A,14,2,2,기타지역,19,,,,
9668,2020001419,2020001419,2,059.6900B,13,1,1,해당지역,1,12.0,-1.0,-1.0,-1.0
9669,2020001419,2020001419,2,059.6900B,13,1,2,기타지역,4,8.0,,,
9670,2020001419,2020001419,2,059.6900B,13,2,1,해당지역,1,7.0,-1.0,-1.0,-1.0
9671,2020001419,2020001419,2,059.6900B,13,2,2,기타지역,9,1.29,,,
9672,2020001419,2020001419,3,068.9190A,22,1,1,해당지역,2,20.0,-1.0,-1.0,-1.0
9673,2020001419,2020001419,3,068.9190A,22,1,2,기타지역,6,14.0,,,
9674,2020001419,2020001419,3,068.9190A,22,2,1,해당지역,0,14.0,-1.0,-1.0,-1.0
9675,2020001419,2020001419,3,068.9190A,22,2,2,기타지역,9,5.0,,,
9676,2020001419,2020001419,4,068.6550B,43,1,1,해당지역,1,42.0,-1.0,-1.0,-1.0
9677,2020001419,2020001419,4,068.6550B,43,1,2,기타지역,8,34.0,,,
9678,2020001419,2020001419,4,068.6550B,43,2,1,해당지역,2,32.0,-1.0,-1.0,-1.0
9679,2020001419,2020001419,4,068.6550B,43,2,2,기타지역,9,23.0,,,
9680,2020001419,2020001419,5,078.5450 ,28,1,1,해당지역,2,26.0,-1.0,-1.0,-1.0
9681,2020001419,2020001419,5,078.5450 ,28,1,2,기타지역,15,11.0,,,
9682,2020001419,2020001419,5,078.5450 ,28,2,1,해당지역,8,3.0,-1.0,-1.0,-1.0
9683,2020001419,2020001419,5,078.5450 ,28,2,2,기타지역,69,23.0,,,
9684,2020001419,2020001419,6,084.6380 ,9,1,1,해당지역,6,3.0,0.0,0.0,0.0
9685,2020001419,2020001419,6,084.6380 ,9,1,2,기타지역,50,16.67,,,
9686,2020001419,2020001419,6,084.6380 ,9,2,1,해당지역,0,,50.0,53.0,52.0
9687,2020001419,2020001419,6,084.6380 ,9,2,2,기타지역,0,,,,
9688,2020001423,2020001423,1,045.4733 ,22,1,1,해당지역,0,22.0,-1.0,-1.0,-1.0
9689,2020001423,2020001423,1,045.4733 ,22,1,2,기타지역,0,22.0,,,
9690,2020001423,2020001423,1,045.4733 ,22,2,1,해당지역,2,20.0,-1.0,-1.0,-1.0
9691,2020001423,2020001423,1,045.4733 ,22,2,2,기타지역,1,19.0,,,
9692,2020001423,2020001423,2,061.6866A,16,1,1,해당지역,3,13.0,-1.0,-1.0,-1.0
9693,2020001423,2020001423,2,061.6866A,16,1,2,기타지역,4,9.0,,,
9694,2020001423,2020001423,2,061.6866A,16,2,1,해당지역,4,5.0,-1.0,-1.0,-1.0
9695,2020001423,2020001423,2,061.6866A,16,2,2,기타지역,5,1.0,,,
9696,2020001423,2020001423,3,061.6866B,3,1,1,해당지역,1,2.0,-1.0,-1.0,-1.0
9697,2020001423,2020001423,3,061.6866B,3,1,2,기타지역,0,2.0,,,
9698,2020001423,2020001423,3,061.6866B,3,2,1,해당지역,0,2.0,-1.0,-1.0,-1.0
9699,2020001423,2020001423,3,061.6866B,3,2,2,기타지역,0,2.0,,,
9700,2020001423,2020001423,4,061.6866C,3,1,1,해당지역,2,1.0,0.0,0.0,0.0
9701,2020001423,2020001423,4,061.6866C,3,1,2,기타지역,2,2.0,,,
9702,2020001423,2020001423,4,061.6866C,3,2,1,해당지역,1,,14.0,14.0,14.0
9703,2020001423,2020001423,4,061.6866C,3,2,2,기타지역,1,,,,
9704,2020001424,2020001424,1,051.7492B,12,1,1,해당지역,4,8.0,0.0,0.0,0.0
9705,2020001424,2020001424,1,051.7492B,12,1,2,기타지역,27,3.38,,,
9706,2020001424,2020001424,1,051.7492B,12,2,1,해당지역,0,,42.0,54.0,48.0
9707,2020001424,2020001424,1,051.7492B,12,2,2,기타지역,0,,,,
9708,2020001424,2020001424,2,052.4137A,14,1,1,해당지역,11,3.0,0.0,0.0,0.0
9709,2020001424,2020001424,2,052.4137A,14,1,2,기타지역,27,9.0,,,
9710,2020001424,2020001424,2,052.4137A,14,2,1,해당지역,0,,38.0,46.0,42.0
9711,2020001424,2020001424,2,052.4137A,14,2,2,기타지역,0,,,,
9712,2020001424,2020001424,3,052.5802B,1,1,1,해당지역,6,6.0,60.0,60.0,60.0
9713,2020001424,2020001424,3,052.5802B,1,1,2,기타지역,17,,,,
9714,2020001424,2020001424,3,052.5802B,1,2,1,해당지역,0,,0.0,0.0,0.0
9715,2020001424,2020001424,3,052.5802B,1,2,2,기타지역,0,,,,
9716,2020001428,2020001428,1,074.9800A,14,1,1,해당지역,1553,388.25,-1.0,-1.0,-1.0
9717,2020001428,2020001428,1,074.9800A,14,1,2,기타지역,4965,1202.71,-1.0,-1.0,-1.0
9718,2020001428,2020001428,1,074.9800A,14,1,3,기타경기,1908,1152.33,,,
9719,2020001428,2020001428,1,074.9800A,14,2,1,해당지역,0,,,,
9720,2020001428,2020001428,1,074.9800A,14,2,2,기타지역,0,,,,
9721,2020001428,2020001428,1,074.9800A,14,2,3,기타경기,0,,-1.0,-1.0,-1.0
9722,2020001428,2020001428,2,074.9700B,12,1,1,해당지역,1110,277.5,-1.0,-1.0,-1.0
9723,2020001428,2020001428,2,074.9700B,12,1,2,기타지역,3539,1015.67,-1.0,-1.0,-1.0
9724,2020001428,2020001428,2,074.9700B,12,1,3,기타경기,1451,1278.5,,,
9725,2020001428,2020001428,2,074.9700B,12,2,1,해당지역,0,,,,
9726,2020001428,2020001428,2,074.9700B,12,2,2,기타지역,0,,,,
9727,2020001428,2020001428,2,074.9700B,12,2,3,기타경기,0,,-1.0,-1.0,-1.0
9728,2020001428,2020001428,3,074.9500T,2,1,1,해당지역,195,195.0,-1.0,-1.0,-1.0
9729,2020001428,2020001428,3,074.9500T,2,1,2,기타지역,871,,-1.0,-1.0,-1.0
9730,2020001428,2020001428,3,074.9500T,2,1,3,기타경기,324,518.0,,,
9731,2020001428,2020001428,3,074.9500T,2,2,1,해당지역,0,,,,
9732,2020001428,2020001428,3,074.9500T,2,2,2,기타지역,0,,,,
9733,2020001428,2020001428,3,074.9500T,2,2,3,기타경기,0,,-1.0,-1.0,-1.0
9734,2020001428,2020001428,4,082.9300 ,4,1,1,해당지역,196,196.0,-1.0,-1.0,-1.0
9735,2020001428,2020001428,4,082.9300 ,4,1,2,기타지역,802,636.5,-1.0,-1.0,-1.0
9736,2020001428,2020001428,4,082.9300 ,4,1,3,기타경기,277,472.0,,,
9737,2020001428,2020001428,4,082.9300 ,4,2,1,해당지역,0,,,,
9738,2020001428,2020001428,4,082.9300 ,4,2,2,기타지역,0,,,,
9739,2020001428,2020001428,4,082.9300 ,4,2,3,기타경기,0,,-1.0,-1.0,-1.0
9740,2020001428,2020001428,5,084.9600A,23,1,1,해당지역,2596,370.86,-1.0,-1.0,-1.0
9741,2020001428,2020001428,5,084.9600A,23,1,2,기타지역,10950,1672.91,-1.0,-1.0,-1.0
9742,2020001428,2020001428,5,084.9600A,23,1,3,기타경기,4868,1491.4,,,
9743,2020001428,2020001428,5,084.9600A,23,2,1,해당지역,0,,,,
9744,2020001428,2020001428,5,084.9600A,23,2,2,기타지역,0,,,,
9745,2020001428,2020001428,5,084.9600A,23,2,3,기타경기,0,,-1.0,-1.0,-1.0
9746,2020001428,2020001428,6,084.9400B,15,1,1,해당지역,881,176.2,-1.0,-1.0,-1.0
9747,2020001428,2020001428,6,084.9400B,15,1,2,기타지역,3661,876.29,-1.0,-1.0,-1.0
9748,2020001428,2020001428,6,084.9400B,15,1,3,기타경기,1600,825.33,,,
9749,2020001428,2020001428,6,084.9400B,15,2,1,해당지역,0,,,,
9750,2020001428,2020001428,6,084.9400B,15,2,2,기타지역,0,,,,
9751,2020001428,2020001428,6,084.9400B,15,2,3,기타경기,0,,-1.0,-1.0,-1.0
9752,2020001428,2020001428,7,084.9800P,3,1,1,해당지역,329,329.0,-1.0,-1.0,-1.0
9753,2020001428,2020001428,7,084.9800P,3,1,2,기타지역,1799,2783.0,-1.0,-1.0,-1.0
9754,2020001428,2020001428,7,084.9800P,3,1,3,기타경기,657,985.0,,,
9755,2020001428,2020001428,7,084.9800P,3,2,1,해당지역,0,,,,
9756,2020001428,2020001428,7,084.9800P,3,2,2,기타지역,0,,,,
9757,2020001428,2020001428,7,084.9800P,3,2,3,기타경기,0,,-1.0,-1.0,-1.0
9758,2020001428,2020001428,8,084.9600P,1,1,1,해당지역,132,132.0,-1.0,-1.0,-1.0
9759,2020001428,2020001428,8,084.9600P,1,1,2,기타지역,769,,-1.0,-1.0,-1.0
9760,2020001428,2020001428,8,084.9600P,1,1,3,기타경기,267,,,,
9761,2020001428,2020001428,8,084.9600P,1,2,1,해당지역,0,,,,
9762,2020001428,2020001428,8,084.9600P,1,2,2,기타지역,0,,,,
9763,2020001428,2020001428,8,084.9600P,1,2,3,기타경기,0,,-1.0,-1.0,-1.0
9764,2020001429,2020001429,1,041.0458A,11,1,1,해당지역,12,1.09,-1.0,-1.0,-1.0
9765,2020001429,2020001429,1,041.0458A,11,1,2,기타지역,54,,,,
9766,2020001429,2020001429,1,041.0458A,11,2,1,해당지역,0,,-1.0,-1.0,-1.0
9767,2020001429,2020001429,1,041.0458A,11,2,2,기타지역,0,,,,
9768,2020001429,2020001429,2,049.0474B,8,1,1,해당지역,11,1.38,18.0,50.0,35.0
9769,2020001429,2020001429,2,049.0474B,8,1,2,기타지역,76,,,,
9770,2020001429,2020001429,2,049.0474B,8,2,1,해당지역,0,,0.0,0.0,0.0
9771,2020001429,2020001429,2,049.0474B,8,2,2,기타지역,0,,,,
9772,2020001429,2020001429,3,049.2365C,4,1,1,해당지역,2,2.0,0.0,0.0,0.0
9773,2020001429,2020001429,3,049.2365C,4,1,2,기타지역,134,67.0,,,
9774,2020001429,2020001429,3,049.2365C,4,2,1,해당지역,0,,58.0,66.0,62.0
9775,2020001429,2020001429,3,049.2365C,4,2,2,기타지역,0,,,,
9776,2020001429,2020001429,4,052.0405D,4,1,1,해당지역,20,5.0,36.0,43.0,41.0
9777,2020001429,2020001429,4,052.0405D,4,1,2,기타지역,0,,,,
9778,2020001429,2020001429,4,052.0405D,4,2,1,해당지역,0,,0.0,0.0,0.0
9779,2020001429,2020001429,4,052.0405D,4,2,2,기타지역,0,,,,
9780,2020001441,2020001441,1,059.9951 ,81,1,1,해당지역,68,13.0,0.0,0.0,0.0
9781,2020001441,2020001441,1,059.9951 ,81,1,2,기타지역,63,4.85,,,
9782,2020001441,2020001441,1,059.9951 ,81,2,1,해당지역,0,,28.0,40.0,33.0
9783,2020001441,2020001441,1,059.9951 ,81,2,2,기타지역,0,,,,
9784,2020001441,2020001441,2,067.9916 ,302,1,1,해당지역,455,1.51,27.0,59.0,38.0
9785,2020001441,2020001441,2,067.9916 ,302,1,2,기타지역,128,,,,
9786,2020001441,2020001441,2,067.9916 ,302,2,1,해당지역,0,,0.0,0.0,0.0
9787,2020001441,2020001441,2,067.9916 ,302,2,2,기타지역,0,,,,
9788,2020001441,2020001441,3,084.9947A,584,1,1,해당지역,2832,4.85,37.0,76.0,47.0
9789,2020001441,2020001441,3,084.9947A,584,1,2,기타지역,303,,,,
9790,2020001441,2020001441,3,084.9947A,584,2,1,해당지역,0,,0.0,0.0,0.0
9791,2020001441,2020001441,3,084.9947A,584,2,2,기타지역,0,,,,
9792,2020001441,2020001441,4,084.9727B,54,1,1,해당지역,721,13.35,46.0,65.0,51.0
9793,2020001441,2020001441,4,084.9727B,54,1,2,기타지역,97,,,,
9794,2020001441,2020001441,4,084.9727B,54,2,1,해당지역,0,,0.0,0.0,0.0
9795,2020001441,2020001441,4,084.9727B,54,2,2,기타지역,0,,,,
9796,2020001445,2020001445,1,111.3773A,48,1,1,해당지역,0,48.0,-1.0,-1.0,-1.0
9797,2020001445,2020001445,1,111.3773A,48,1,2,기타지역,2,46.0,,,
9798,2020001445,2020001445,1,111.3773A,48,2,1,해당지역,3,43.0,-1.0,-1.0,-1.0
9799,2020001445,2020001445,1,111.3773A,48,2,2,기타지역,4,39.0,,,
9800,2020001445,2020001445,2,111.3773B,1,1,1,해당지역,0,1.0,-1.0,-1.0,-1.0
9801,2020001445,2020001445,2,111.3773B,1,1,2,기타지역,1,1.0,,,
9802,2020001445,2020001445,2,111.3773B,1,2,1,해당지역,0,,-1.0,-1.0,-1.0
9803,2020001445,2020001445,2,111.3773B,1,2,2,기타지역,1,,,,
9804,2020001447,2020001447,1,059.6236A,12,1,1,해당지역,163,13.58,46.0,57.0,51.0
9805,2020001447,2020001447,1,059.6236A,12,1,2,기타지역,0,,,,
9806,2020001447,2020001447,1,059.6236A,12,2,1,해당지역,0,,0.0,0.0,0.0
9807,2020001447,2020001447,1,059.6236A,12,2,2,기타지역,0,,,,
9808,2020001447,2020001447,2,059.7656B,12,1,1,해당지역,148,12.33,45.0,59.0,51.0
9809,2020001447,2020001447,2,059.7656B,12,1,2,기타지역,0,,,,
9810,2020001447,2020001447,2,059.7656B,12,2,1,해당지역,0,,0.0,0.0,0.0
9811,2020001447,2020001447,2,059.7656B,12,2,2,기타지역,0,,,,
9812,2020001447,2020001447,3,074.9929A,8,1,1,해당지역,273,34.13,54.0,59.0,57.0
9813,2020001447,2020001447,3,074.9929A,8,1,2,기타지역,0,,,,
9814,2020001447,2020001447,3,074.9929A,8,2,1,해당지역,0,,0.0,0.0,0.0
9815,2020001447,2020001447,3,074.9929A,8,2,2,기타지역,0,,,,
9816,2020001447,2020001447,4,074.9744B,11,1,1,해당지역,374,34.0,50.0,62.0,56.0
9817,2020001447,2020001447,4,074.9744B,11,1,2,기타지역,0,,,,
9818,2020001447,2020001447,4,074.9744B,11,2,1,해당지역,0,,0.0,0.0,0.0
9819,2020001447,2020001447,4,074.9744B,11,2,2,기타지역,0,,,,
9820,2020001447,2020001447,5,083.7111 ,3,1,1,해당지역,287,95.67,60.0,69.0,66.0
9821,2020001447,2020001447,5,083.7111 ,3,1,2,기타지역,0,,,,
9822,2020001447,2020001447,5,083.7111 ,3,2,1,해당지역,0,,0.0,0.0,0.0
9823,2020001447,2020001447,5,083.7111 ,3,2,2,기타지역,0,,,,
9824,2020001447,2020001447,6,084.7982 ,1,1,1,해당지역,275,275.0,55.0,55.0,55.0
9825,2020001447,2020001447,6,084.7982 ,1,1,2,기타지역,0,,,,
9826,2020001447,2020001447,6,084.7982 ,1,2,1,해당지역,0,,0.0,0.0,0.0
9827,2020001447,2020001447,6,084.7982 ,1,2,2,기타지역,0,,,,
9828,2020001449,2020001449,1,079.9971 ,91,1,1,해당지역,2396,88.74,52.0,58.0,53.0
9829,2020001449,2020001449,1,079.9971 ,91,1,2,기타지역,1887,124.43,52.0,70.0,54.0
9830,2020001449,2020001449,1,079.9971 ,91,1,3,기타경기,1486,214.17,,,
9831,2020001449,2020001449,1,079.9971 ,91,2,1,해당지역,0,,,,
9832,2020001449,2020001449,1,079.9971 ,91,2,2,기타지역,0,,,,
9833,2020001449,2020001449,1,079.9971 ,91,2,3,기타경기,0,,52.0,69.0,54.0
9834,2020001449,2020001449,2,079.9701 ,10,1,1,해당지역,642,214.0,52.0,53.0,53.0
9835,2020001449,2020001449,2,079.9701 ,10,1,2,기타지역,609,337.8,53.0,70.0,62.0
9836,2020001449,2020001449,2,079.9701 ,10,1,3,기타경기,443,541.0,,,
9837,2020001449,2020001449,2,079.9701 ,10,2,1,해당지역,0,,,,
9838,2020001449,2020001449,2,079.9701 ,10,2,2,기타지역,0,,,,
9839,2020001449,2020001449,2,079.9701 ,10,2,3,기타경기,0,,52.0,58.0,54.0
9840,2020001450,2020001450,1,079.9971 ,386,1,1,해당지역,3112,26.83,53.0,74.0,57.0
9841,2020001450,2020001450,1,079.9971 ,386,1,2,기타지역,2305,36.93,55.0,66.0,57.0
9842,2020001450,2020001450,1,079.9971 ,386,1,3,기타경기,1903,63.62,,,
9843,2020001450,2020001450,1,079.9971 ,386,2,1,해당지역,0,,,,
9844,2020001450,2020001450,1,079.9971 ,386,2,2,기타지역,0,,,,
9845,2020001450,2020001450,1,079.9971 ,386,2,3,기타경기,0,,54.0,63.0,56.0
9846,2020001450,2020001450,2,079.9701 ,91,1,1,해당지역,760,28.15,53.0,65.0,56.0
9847,2020001450,2020001450,2,079.9701 ,91,1,2,기타지역,734,43.28,54.0,64.0,57.0
9848,2020001450,2020001450,2,079.9701 ,91,1,3,기타경기,542,70.83,,,
9849,2020001450,2020001450,2,079.9701 ,91,2,1,해당지역,0,,,,
9850,2020001450,2020001450,2,079.9701 ,91,2,2,기타지역,0,,,,
9851,2020001450,2020001450,2,079.9701 ,91,2,3,기타경기,0,,53.0,62.0,56.0
9852,2020001451,2020001451,1,069.6146 ,41,1,1,해당지역,474,39.5,59.0,73.0,65.0
9853,2020001451,2020001451,1,069.6146 ,41,1,2,기타지역,328,49.71,60.0,70.0,63.0
9854,2020001451,2020001451,1,069.6146 ,41,1,3,기타경기,262,90.5,,,
9855,2020001451,2020001451,1,069.6146 ,41,2,1,해당지역,0,,,,
9856,2020001451,2020001451,1,069.6146 ,41,2,2,기타지역,0,,,,
9857,2020001451,2020001451,1,069.6146 ,41,2,3,기타경기,0,,57.0,65.0,60.0
9858,2020001451,2020001451,2,069.9644 ,20,1,1,해당지역,219,36.5,56.0,65.0,59.0
9859,2020001451,2020001451,2,069.9644 ,20,1,2,기타지역,201,53.5,55.0,64.0,59.0
9860,2020001451,2020001451,2,069.9644 ,20,1,3,기타경기,125,84.5,,,
9861,2020001451,2020001451,2,069.9644 ,20,2,1,해당지역,0,,,,
9862,2020001451,2020001451,2,069.9644 ,20,2,2,기타지역,0,,,,
9863,2020001451,2020001451,2,069.9644 ,20,2,3,기타경기,0,,54.0,63.0,57.0
9864,2020001451,2020001451,3,084.9079 ,202,1,1,해당지역,1909,31.3,59.0,69.0,63.0
9865,2020001451,2020001451,3,084.9079 ,202,1,2,기타지역,1468,42.58,60.0,74.0,63.0
9866,2020001451,2020001451,3,084.9079 ,202,1,3,기타경기,1025,71.83,,,
9867,2020001451,2020001451,3,084.9079 ,202,2,1,해당지역,0,,,,
9868,2020001451,2020001451,3,084.9079 ,202,2,2,기타지역,0,,,,
9869,2020001451,2020001451,3,084.9079 ,202,2,3,기타경기,0,,59.0,74.0,62.0
9870,2020001451,2020001451,4,101.6482 ,247,1,1,해당지역,2041,27.58,57.0,74.0,61.0
9871,2020001451,2020001451,4,101.6482 ,247,1,2,기타지역,2279,50.9,60.0,65.0,62.0
9872,2020001451,2020001451,4,101.6482 ,247,1,3,기타경기,2114,83.29,,,
9873,2020001451,2020001451,4,101.6482 ,247,2,1,해당지역,0,,,,
9874,2020001451,2020001451,4,101.6482 ,247,2,2,기타지역,0,,,,
9875,2020001451,2020001451,4,101.6482 ,247,2,3,기타경기,0,,59.0,75.0,62.0
9876,2020001451,2020001451,5,125.8894 ,108,1,1,해당지역,599,18.72,55.0,74.0,59.0
9877,2020001451,2020001451,5,125.8894 ,108,1,2,기타지역,564,33.35,59.0,65.0,62.0
9878,2020001451,2020001451,5,125.8894 ,108,1,3,기타경기,692,57.23,,,
9879,2020001451,2020001451,5,125.8894 ,108,2,1,해당지역,0,,,,
9880,2020001451,2020001451,5,125.8894 ,108,2,2,기타지역,0,,,,
9881,2020001451,2020001451,5,125.8894 ,108,2,3,기타경기,0,,59.0,64.0,60.0
9882,2020001452,2020001452,1,084.9305A,61,1,1,해당지역,832,13.64,53.0,65.0,57.0
9883,2020001452,2020001452,1,084.9305A,61,1,2,기타지역,103,,,,
9884,2020001452,2020001452,1,084.9305A,61,2,1,해당지역,0,,0.0,0.0,0.0
9885,2020001452,2020001452,1,084.9305A,61,2,2,기타지역,0,,,,
9886,2020001452,2020001452,2,084.9825B,42,1,1,해당지역,222,5.29,38.0,65.0,48.0
9887,2020001452,2020001452,2,084.9825B,42,1,2,기타지역,46,,,,
9888,2020001452,2020001452,2,084.9825B,42,2,1,해당지역,0,,0.0,0.0,0.0
9889,2020001452,2020001452,2,084.9825B,42,2,2,기타지역,0,,,,
9890,2020001452,2020001452,3,084.9830C,21,1,1,해당지역,167,7.95,38.0,56.0,46.0
9891,2020001452,2020001452,3,084.9830C,21,1,2,기타지역,22,,,,
9892,2020001452,2020001452,3,084.9830C,21,2,1,해당지역,0,,0.0,0.0,0.0
9893,2020001452,2020001452,3,084.9830C,21,2,2,기타지역,0,,,,
9894,2020001452,2020001452,4,089.5713A,6,1,1,해당지역,67,11.17,-1.0,-1.0,-1.0
9895,2020001452,2020001452,4,089.5713A,6,1,2,기타지역,4,,,,
9896,2020001452,2020001452,4,089.5713A,6,2,1,해당지역,0,,-1.0,-1.0,-1.0
9897,2020001452,2020001452,4,089.5713A,6,2,2,기타지역,0,,,,
9898,2020001452,2020001452,5,098.5569A,21,1,1,해당지역,177,8.43,-1.0,-1.0,-1.0
9899,2020001452,2020001452,5,098.5569A,21,1,2,기타지역,20,,,,
9900,2020001452,2020001452,5,098.5569A,21,2,1,해당지역,0,,-1.0,-1.0,-1.0
9901,2020001452,2020001452,5,098.5569A,21,2,2,기타지역,0,,,,
9902,2020001452,2020001452,6,100.1305A,22,1,1,해당지역,340,15.45,-1.0,-1.0,-1.0
9903,2020001452,2020001452,6,100.1305A,22,1,2,기타지역,31,,,,
9904,2020001452,2020001452,6,100.1305A,22,2,1,해당지역,0,,-1.0,-1.0,-1.0
9905,2020001452,2020001452,6,100.1305A,22,2,2,기타지역,0,,,,
9906,2020001452,2020001452,7,108.6418A,26,1,1,해당지역,113,4.35,-1.0,-1.0,-1.0
9907,2020001452,2020001452,7,108.6418A,26,1,2,기타지역,8,,,,
9908,2020001452,2020001452,7,108.6418A,26,2,1,해당지역,0,,-1.0,-1.0,-1.0
9909,2020001452,2020001452,7,108.6418A,26,2,2,기타지역,0,,,,
9910,2020001452,2020001452,8,114.9569A,12,1,1,해당지역,59,4.92,-1.0,-1.0,-1.0
